,y,predicted
8315,0.0,0.0
1770,0.0,0.0
17132,1.0,0.0
9939,0.0,0.0
32046,1.0,0.0
17814,0.0,0.0
32496,0.0,0.0
2582,1.0,0.0
496,0.0,0.0
22831,1.0,0.0
6582,0.0,0.0
23099,0.0,0.0
27918,0.0,0.0
4301,0.0,0.0
23123,0.0,0.0
33381,0.0,0.0
34361,0.0,0.0
13277,0.0,0.0
21301,0.0,0.0
39516,0.0,0.0
5916,0.0,0.0
15027,0.0,0.0
5808,0.0,0.0
40820,0.0,0.0
12658,0.0,0.0
27452,0.0,0.0
25261,0.0,0.0
40650,0.0,0.0
25762,0.0,0.0
33162,0.0,0.0
7935,0.0,0.0
37555,0.0,0.0
2415,0.0,0.0
12017,0.0,0.0
5500,1.0,0.0
25511,0.0,0.0
7090,1.0,1.0
23590,0.0,0.0
32552,0.0,0.0
9073,0.0,0.0
32544,0.0,0.0
1262,0.0,0.0
15634,0.0,0.0
16459,1.0,0.0
24889,0.0,0.0
252,0.0,0.0
3431,0.0,0.0
3951,1.0,0.0
39089,0.0,0.0
16260,0.0,0.0
39651,0.0,0.0
15705,0.0,0.0
30779,0.0,0.0
41154,0.0,0.0
18755,0.0,0.0
11276,0.0,0.0
1624,0.0,0.0
9381,0.0,0.0
4557,0.0,0.0
6610,0.0,0.0
31767,0.0,0.0
28410,0.0,0.0
30173,1.0,0.0
9894,0.0,0.0
39016,0.0,0.0
11771,0.0,0.0
40005,0.0,0.0
35722,0.0,0.0
7149,0.0,0.0
17802,1.0,0.0
1011,0.0,0.0
5203,0.0,0.0
9575,1.0,0.0
580,0.0,0.0
355,0.0,0.0
40045,0.0,0.0
23067,0.0,0.0
34461,0.0,0.0
4191,0.0,0.0
5322,0.0,0.0
29513,0.0,0.0
37682,0.0,0.0
10364,1.0,0.0
25474,0.0,0.0
37900,0.0,0.0
10798,0.0,0.0
6712,1.0,0.0
37077,0.0,0.0
3263,0.0,0.0
35988,0.0,0.0
22468,0.0,0.0
15692,0.0,1.0
8000,0.0,0.0
15916,0.0,0.0
10455,0.0,0.0
16693,0.0,0.0
487,0.0,0.0
24962,0.0,0.0
19360,0.0,0.0
39998,0.0,0.0
9753,0.0,0.0
3865,0.0,0.0
26212,0.0,0.0
35071,0.0,0.0
32023,1.0,0.0
5032,0.0,0.0
14710,0.0,0.0
22651,0.0,0.0
35334,0.0,0.0
14460,0.0,0.0
29920,0.0,0.0
8437,0.0,0.0
35259,0.0,0.0
10458,0.0,0.0
10592,0.0,1.0
5438,0.0,0.0
24395,0.0,0.0
12724,0.0,0.0
40271,1.0,1.0
32226,0.0,0.0
394,1.0,0.0
795,0.0,0.0
4946,0.0,0.0
29945,0.0,0.0
22554,0.0,0.0
16740,0.0,0.0
40543,1.0,0.0
22648,0.0,0.0
38871,1.0,0.0
9411,0.0,0.0
29340,0.0,0.0
24532,0.0,0.0
8166,0.0,0.0
4455,0.0,0.0
22709,1.0,0.0
17064,0.0,0.0
17863,0.0,0.0
13838,0.0,0.0
30989,0.0,0.0
18562,0.0,0.0
22307,0.0,0.0
34391,0.0,0.0
6804,0.0,0.0
23006,0.0,0.0
35649,0.0,0.0
23882,1.0,0.0
6472,0.0,0.0
25251,0.0,0.0
30648,0.0,0.0
37012,0.0,0.0
4404,0.0,0.0
32241,0.0,0.0
19929,0.0,0.0
14858,0.0,0.0
3147,1.0,1.0
4152,0.0,0.0
21201,0.0,0.0
24738,0.0,0.0
11512,1.0,0.0
2427,0.0,0.0
22799,0.0,0.0
7672,0.0,0.0
13403,0.0,0.0
33940,0.0,0.0
18210,1.0,1.0
14741,0.0,0.0
31560,0.0,0.0
37243,0.0,0.0
33122,0.0,0.0
7695,0.0,0.0
38867,0.0,0.0
14270,0.0,0.0
13079,0.0,0.0
37742,0.0,0.0
1359,0.0,0.0
21948,0.0,0.0
38438,0.0,0.0
12062,1.0,0.0
29754,0.0,0.0
24154,0.0,0.0
27088,0.0,0.0
34641,0.0,0.0
24604,0.0,0.0
23690,0.0,0.0
18541,0.0,0.0
5943,0.0,0.0
26941,0.0,0.0
6601,0.0,0.0
30189,0.0,0.0
16311,0.0,0.0
17427,0.0,0.0
35716,0.0,0.0
29538,1.0,0.0
28605,0.0,0.0
20689,0.0,0.0
25755,0.0,0.0
40592,0.0,0.0
5396,0.0,0.0
20411,0.0,0.0
513,0.0,0.0
18228,0.0,0.0
10077,0.0,0.0
3144,0.0,0.0
8642,0.0,0.0
12070,1.0,0.0
36542,0.0,0.0
36377,0.0,0.0
37286,0.0,0.0
34476,0.0,0.0
5204,0.0,0.0
33164,0.0,0.0
36955,0.0,0.0
39123,0.0,0.0
30639,0.0,0.0
18400,0.0,0.0
30219,0.0,0.0
35136,0.0,0.0
18230,1.0,0.0
23893,0.0,0.0
19572,1.0,0.0
4277,0.0,0.0
21610,0.0,0.0
27464,0.0,0.0
39563,0.0,0.0
15171,0.0,0.0
22310,0.0,0.0
7402,0.0,0.0
23021,1.0,0.0
18439,0.0,0.0
1915,0.0,0.0
40333,0.0,0.0
30937,0.0,0.0
33747,0.0,0.0
8656,0.0,0.0
22011,0.0,0.0
24412,0.0,0.0
33480,0.0,0.0
5858,0.0,0.0
5954,0.0,0.0
8972,0.0,1.0
4263,0.0,0.0
36492,0.0,0.0
26913,0.0,0.0
26270,0.0,0.0
16472,0.0,0.0
19817,0.0,0.0
21308,1.0,0.0
38333,0.0,0.0
21860,0.0,0.0
33325,0.0,0.0
32217,0.0,0.0
23707,0.0,0.0
20216,0.0,0.0
854,0.0,0.0
31333,0.0,0.0
838,1.0,0.0
40681,0.0,0.0
2702,0.0,0.0
33784,1.0,0.0
25219,0.0,0.0
5899,0.0,0.0
9607,0.0,0.0
34132,0.0,0.0
10995,0.0,0.0
18244,0.0,0.0
23741,1.0,0.0
39936,0.0,0.0
5679,1.0,0.0
4487,0.0,0.0
7408,1.0,1.0
11567,1.0,0.0
22675,0.0,0.0
10054,0.0,0.0
9422,0.0,0.0
13096,0.0,0.0
12319,0.0,0.0
26076,0.0,0.0
4688,0.0,0.0
25079,0.0,0.0
212,0.0,0.0
5670,0.0,0.0
31695,0.0,0.0
34115,0.0,0.0
6895,0.0,0.0
22519,0.0,0.0
16741,0.0,0.0
12828,0.0,0.0
20182,0.0,0.0
14789,0.0,0.0
20770,0.0,0.0
16958,0.0,0.0
9239,0.0,0.0
20087,0.0,0.0
8001,0.0,0.0
16548,1.0,1.0
36632,0.0,0.0
17847,0.0,0.0
20436,0.0,0.0
29166,0.0,0.0
21713,0.0,0.0
15711,0.0,0.0
14230,1.0,0.0
17258,1.0,1.0
10237,0.0,0.0
1247,0.0,0.0
7834,1.0,0.0
36555,0.0,0.0
24749,0.0,0.0
2870,0.0,0.0
19959,0.0,0.0
33205,0.0,0.0
10831,0.0,0.0
23408,0.0,0.0
649,1.0,0.0
9715,0.0,0.0
4131,1.0,0.0
15334,0.0,0.0
20621,1.0,0.0
17391,0.0,0.0
37133,0.0,0.0
32494,0.0,0.0
10521,0.0,0.0
1215,1.0,1.0
1169,0.0,0.0
11979,0.0,0.0
12447,0.0,0.0
28301,0.0,0.0
67,0.0,0.0
27085,0.0,0.0
18393,0.0,0.0
34272,0.0,0.0
31865,0.0,0.0
2549,0.0,0.0
14534,0.0,0.0
5841,0.0,0.0
33941,0.0,0.0
24372,0.0,0.0
26193,0.0,0.0
24,0.0,0.0
4124,0.0,0.0
21247,0.0,0.0
12829,0.0,0.0
3423,0.0,0.0
31202,0.0,0.0
13526,1.0,0.0
3928,0.0,0.0
17321,0.0,0.0
27648,0.0,0.0
27862,0.0,0.0
9069,0.0,0.0
9155,0.0,0.0
8156,0.0,0.0
15193,0.0,0.0
41169,0.0,0.0
36344,0.0,0.0
32810,0.0,0.0
21116,0.0,0.0
9959,0.0,0.0
3182,0.0,0.0
21120,0.0,0.0
30806,0.0,0.0
999,1.0,0.0
13999,0.0,0.0
26759,0.0,0.0
28892,0.0,0.0
10697,0.0,0.0
31007,0.0,0.0
16830,0.0,0.0
1948,0.0,0.0
13535,0.0,0.0
36657,0.0,0.0
14665,1.0,0.0
5070,0.0,0.0
6947,0.0,0.0
1366,1.0,0.0
1773,0.0,0.0
22689,0.0,0.0
3486,1.0,0.0
33282,0.0,0.0
38967,0.0,0.0
22359,1.0,0.0
27248,0.0,0.0
19831,1.0,0.0
16734,0.0,0.0
37563,0.0,0.0
27185,0.0,0.0
17156,0.0,0.0
5177,0.0,0.0
4520,1.0,0.0
8218,0.0,0.0
9079,0.0,0.0
4325,0.0,0.0
16802,0.0,0.0
20610,0.0,0.0
13578,0.0,1.0
28076,0.0,0.0
40141,0.0,0.0
36927,0.0,0.0
40612,0.0,0.0
6534,0.0,0.0
30676,1.0,0.0
23720,0.0,0.0
5407,0.0,0.0
15421,0.0,0.0
30661,0.0,0.0
5152,0.0,0.0
20201,0.0,0.0
40876,0.0,0.0
31008,0.0,0.0
28934,0.0,0.0
36491,0.0,0.0
18071,0.0,0.0
15734,0.0,0.0
617,0.0,0.0
27988,0.0,0.0
25141,0.0,0.0
36351,0.0,0.0
39048,0.0,0.0
6199,0.0,0.0
6297,0.0,0.0
11595,0.0,0.0
4176,0.0,0.0
10191,1.0,0.0
932,0.0,0.0
25661,0.0,0.0
4075,0.0,0.0
35958,0.0,0.0
19846,0.0,0.0
2483,0.0,0.0
29227,0.0,0.0
24089,0.0,0.0
32992,0.0,0.0
13864,1.0,0.0
33704,0.0,0.0
22897,0.0,0.0
20505,0.0,0.0
21589,0.0,0.0
22038,1.0,1.0
32645,0.0,0.0
20219,0.0,0.0
799,0.0,0.0
390,0.0,0.0
11737,0.0,0.0
10659,1.0,1.0
27343,0.0,0.0
39255,0.0,0.0
17855,0.0,0.0
1314,0.0,0.0
26510,0.0,0.0
19460,0.0,0.0
13919,0.0,0.0
16765,0.0,0.0
9441,0.0,0.0
5514,1.0,0.0
24074,0.0,0.0
8619,0.0,0.0
14683,0.0,0.0
23459,0.0,0.0
17793,0.0,0.0
24549,0.0,0.0
24815,0.0,0.0
7867,0.0,0.0
6974,0.0,0.0
9474,0.0,0.0
6188,0.0,0.0
28986,0.0,0.0
27917,0.0,0.0
10373,0.0,0.0
2951,0.0,0.0
28405,0.0,0.0
3740,0.0,0.0
725,1.0,0.0
5030,0.0,0.0
19676,1.0,0.0
15704,0.0,0.0
31250,0.0,0.0
15049,0.0,0.0
30389,0.0,0.0
1616,0.0,0.0
13318,1.0,1.0
28057,0.0,0.0
40460,0.0,0.0
13181,0.0,0.0
6289,0.0,0.0
4312,0.0,0.0
35473,0.0,0.0
15948,0.0,0.0
15022,0.0,0.0
31365,0.0,0.0
25594,0.0,0.0
18444,0.0,0.0
10013,0.0,0.0
98,0.0,0.0
31413,0.0,0.0
2552,1.0,0.0
37626,0.0,0.0
2206,0.0,0.0
6965,0.0,0.0
10695,0.0,0.0
29928,0.0,0.0
33049,0.0,0.0
8756,0.0,0.0
34812,0.0,0.0
33344,1.0,1.0
26748,0.0,0.0
25533,1.0,1.0
8594,0.0,0.0
25262,0.0,0.0
787,0.0,0.0
8056,0.0,0.0
18932,0.0,0.0
416,0.0,0.0
2125,0.0,0.0
3853,1.0,0.0
18611,0.0,0.0
9825,1.0,1.0
7577,1.0,0.0
23071,0.0,0.0
5261,0.0,0.0
27773,0.0,0.0
10727,0.0,0.0
18099,0.0,0.0
23539,0.0,0.0
2778,0.0,0.0
9529,0.0,0.0
35276,0.0,0.0
23262,0.0,0.0
9115,0.0,0.0
31514,0.0,0.0
40326,0.0,0.0
34025,0.0,0.0
26112,0.0,0.0
30923,0.0,0.0
1678,0.0,0.0
18585,0.0,0.0
36010,0.0,0.0
3798,0.0,1.0
37674,1.0,0.0
34662,0.0,0.0
18940,0.0,0.0
38811,1.0,0.0
7068,1.0,1.0
26947,0.0,0.0
14822,0.0,0.0
30913,0.0,0.0
5212,0.0,0.0
28264,0.0,0.0
29674,0.0,0.0
23887,0.0,0.0
14953,0.0,0.0
40938,0.0,0.0
10072,0.0,0.0
2625,0.0,0.0
5701,0.0,0.0
28277,0.0,0.0
8119,0.0,0.0
7493,1.0,0.0
29145,0.0,0.0
27672,0.0,0.0
15363,1.0,0.0
22771,0.0,0.0
38089,0.0,0.0
6376,0.0,0.0
9379,0.0,0.0
25509,0.0,0.0
11514,0.0,0.0
6175,0.0,0.0
28617,0.0,0.0
19867,1.0,0.0
292,0.0,0.0
30550,0.0,0.0
11239,1.0,1.0
17517,0.0,0.0
31574,0.0,0.0
3515,0.0,0.0
31996,0.0,0.0
17898,0.0,0.0
33315,0.0,0.0
5996,0.0,0.0
37190,1.0,0.0
37721,0.0,0.0
27574,1.0,1.0
18600,0.0,0.0
31608,0.0,0.0
8359,0.0,0.0
37052,0.0,0.0
30811,0.0,0.0
40034,0.0,0.0
23411,0.0,0.0
37432,0.0,0.0
13351,0.0,0.0
15783,0.0,0.0
28403,1.0,0.0
3393,0.0,0.0
6902,1.0,1.0
10363,0.0,0.0
20356,1.0,0.0
8551,0.0,0.0
21654,0.0,0.0
34433,0.0,0.0
3543,0.0,0.0
12288,1.0,0.0
19285,0.0,0.0
8732,1.0,0.0
27328,0.0,0.0
24269,0.0,0.0
18544,0.0,0.0
14611,1.0,1.0
17509,0.0,0.0
30670,0.0,0.0
6085,0.0,0.0
27425,0.0,0.0
7214,1.0,0.0
14083,0.0,0.0
37224,0.0,0.0
34460,0.0,0.0
9217,0.0,0.0
39093,0.0,0.0
38161,0.0,0.0
8864,0.0,0.0
29899,0.0,0.0
29007,0.0,0.0
3140,0.0,0.0
27678,1.0,1.0
28569,0.0,0.0
22131,0.0,0.0
35638,0.0,0.0
21939,1.0,0.0
29298,1.0,0.0
5528,1.0,0.0
16478,0.0,0.0
36214,1.0,0.0
8321,0.0,0.0
65,0.0,0.0
4580,0.0,0.0
28230,0.0,0.0
3347,1.0,1.0
24599,1.0,0.0
17799,0.0,0.0
16644,0.0,0.0
34631,0.0,0.0
18494,1.0,0.0
23461,0.0,0.0
2656,0.0,0.0
5940,0.0,0.0
7631,1.0,0.0
28099,0.0,0.0
38472,0.0,0.0
29633,0.0,0.0
3897,0.0,0.0
5944,1.0,0.0
2202,0.0,0.0
666,0.0,0.0
1325,0.0,0.0
33808,0.0,0.0
31306,0.0,0.0
14387,0.0,0.0
26819,0.0,1.0
33284,0.0,0.0
1480,0.0,0.0
5019,0.0,0.0
654,0.0,0.0
16621,0.0,0.0
2018,0.0,0.0
1878,0.0,0.0
19314,0.0,0.0
18326,0.0,0.0
29565,0.0,0.0
6711,0.0,0.0
31019,0.0,0.0
3539,0.0,0.0
13976,0.0,0.0
30113,0.0,0.0
34118,1.0,0.0
19023,0.0,0.0
28946,0.0,0.0
39966,0.0,0.0
7491,0.0,0.0
23479,0.0,0.0
18997,0.0,0.0
27237,0.0,0.0
10300,0.0,0.0
30216,0.0,0.0
32842,0.0,0.0
4149,0.0,0.0
23175,1.0,0.0
21029,0.0,0.0
8859,0.0,0.0
29031,0.0,0.0
5481,0.0,0.0
8793,0.0,0.0
31261,0.0,0.0
24453,0.0,0.0
6398,0.0,0.0
16136,1.0,1.0
33852,1.0,0.0
22509,1.0,0.0
29517,1.0,0.0
16030,0.0,0.0
19913,1.0,0.0
9940,1.0,0.0
27193,0.0,0.0
19346,0.0,0.0
16946,0.0,0.0
8461,1.0,0.0
24665,0.0,0.0
27333,1.0,0.0
37176,0.0,0.0
6599,0.0,0.0
18278,0.0,0.0
18508,1.0,0.0
21383,0.0,0.0
11122,0.0,0.0
20007,0.0,0.0
21754,0.0,0.0
3972,1.0,0.0
31706,0.0,0.0
28563,0.0,0.0
31592,0.0,0.0
36296,0.0,0.0
21941,0.0,0.0
7569,0.0,0.0
22208,0.0,0.0
6723,0.0,0.0
12477,0.0,0.0
24783,0.0,0.0
14980,0.0,0.0
24980,0.0,0.0
6768,0.0,0.0
3078,0.0,0.0
16265,0.0,0.0
27172,0.0,0.0
37955,0.0,0.0
40398,0.0,0.0
31684,0.0,0.0
5762,0.0,0.0
36694,0.0,0.0
38290,0.0,0.0
28830,1.0,1.0
23051,0.0,0.0
3738,0.0,1.0
40671,0.0,0.0
24647,0.0,0.0
38694,0.0,0.0
6492,0.0,0.0
18668,0.0,0.0
18818,1.0,0.0
12146,0.0,0.0
24478,0.0,0.0
37084,0.0,0.0
38148,0.0,0.0
19993,1.0,0.0
40087,0.0,0.0
32697,1.0,0.0
16753,0.0,0.0
6269,0.0,0.0
20561,0.0,0.0
21767,1.0,0.0
3365,0.0,0.0
15478,1.0,0.0
2529,1.0,1.0
32099,0.0,0.0
13247,0.0,0.0
21441,0.0,0.0
29953,0.0,0.0
9838,0.0,0.0
40062,1.0,0.0
8886,0.0,0.0
16922,0.0,1.0
18183,0.0,0.0
14414,0.0,0.0
3139,0.0,0.0
34457,0.0,0.0
31580,0.0,0.0
32696,0.0,0.0
11827,0.0,1.0
14667,0.0,0.0
780,1.0,0.0
27705,0.0,0.0
2673,0.0,0.0
40968,0.0,0.0
3272,0.0,0.0
26661,0.0,0.0
384,0.0,0.0
25335,0.0,0.0
2032,1.0,1.0
21913,0.0,0.0
8457,0.0,0.0
3093,0.0,0.0
25824,0.0,0.0
23337,0.0,0.0
21231,0.0,0.0
3664,0.0,1.0
19855,0.0,0.0
23120,0.0,0.0
21185,0.0,0.0
23093,0.0,0.0
20576,0.0,0.0
17536,0.0,0.0
28388,1.0,0.0
33386,0.0,0.0
8644,0.0,0.0
24234,0.0,0.0
33761,0.0,0.0
9362,0.0,0.0
29575,0.0,0.0
35008,0.0,0.0
1854,0.0,0.0
37209,0.0,0.0
22000,0.0,0.0
40901,1.0,0.0
3364,0.0,0.0
16356,1.0,0.0
24013,0.0,0.0
29389,0.0,0.0
33563,0.0,0.0
35298,0.0,0.0
30691,0.0,0.0
14413,0.0,0.0
23555,0.0,0.0
38053,0.0,0.0
17853,1.0,0.0
15230,0.0,0.0
20250,0.0,0.0
22745,0.0,0.0
37319,0.0,0.0
35804,0.0,0.0
21268,0.0,0.0
16167,0.0,0.0
4685,0.0,0.0
28873,0.0,0.0
26611,0.0,0.0
10666,0.0,0.0
15010,0.0,0.0
8330,0.0,0.0
21351,0.0,0.0
36505,0.0,0.0
15884,0.0,0.0
6313,0.0,0.0
959,0.0,0.0
33819,0.0,0.0
10840,0.0,0.0
14047,0.0,0.0
38488,0.0,0.0
31601,0.0,0.0
7020,0.0,0.0
39643,1.0,0.0
33153,0.0,0.0
1444,0.0,0.0
8857,0.0,0.0
8254,0.0,0.0
10749,0.0,0.0
35353,0.0,0.0
20453,0.0,0.0
22543,0.0,0.0
41037,0.0,0.0
22009,0.0,0.0
30763,0.0,0.0
17859,0.0,0.0
22785,0.0,0.0
3368,0.0,0.0
38640,0.0,0.0
1700,0.0,0.0
5419,1.0,1.0
10708,0.0,0.0
33259,1.0,0.0
769,1.0,0.0
15309,1.0,0.0
29508,0.0,0.0
6504,0.0,0.0
11886,0.0,0.0
19485,0.0,0.0
18473,0.0,0.0
39961,0.0,0.0
24376,0.0,0.0
31427,0.0,0.0
4605,0.0,0.0
25024,0.0,0.0
29752,0.0,0.0
19624,0.0,0.0
25069,0.0,0.0
19584,0.0,0.0
6663,0.0,0.0
439,0.0,0.0
1985,0.0,0.0
24614,0.0,0.0
34496,0.0,0.0
25180,0.0,0.0
3852,0.0,0.0
28134,0.0,0.0
14653,0.0,0.0
18714,0.0,0.0
32186,0.0,0.0
123,0.0,0.0
8059,0.0,0.0
36762,0.0,0.0
39380,0.0,0.0
2094,0.0,0.0
6617,1.0,0.0
21687,0.0,0.0
8815,0.0,0.0
28875,1.0,0.0
35435,0.0,0.0
35791,0.0,0.0
5496,0.0,0.0
15579,0.0,0.0
28604,0.0,0.0
32222,0.0,0.0
14939,1.0,0.0
16150,0.0,0.0
7168,0.0,0.0
15187,0.0,0.0
3706,1.0,1.0
23367,0.0,0.0
18830,0.0,0.0
33770,0.0,0.0
33441,0.0,0.0
23074,0.0,0.0
17381,0.0,0.0
10824,1.0,0.0
17057,0.0,0.0
14612,0.0,0.0
16458,0.0,0.0
29320,0.0,0.0
1561,0.0,0.0
25574,0.0,0.0
31733,0.0,0.0
29221,0.0,0.0
1312,0.0,0.0
11340,0.0,0.0
449,0.0,0.0
20421,0.0,0.0
16656,0.0,0.0
6919,0.0,0.0
10960,0.0,0.0
2638,0.0,0.0
3286,0.0,0.0
7072,0.0,0.0
4914,0.0,0.0
25932,1.0,0.0
40356,0.0,0.0
14510,0.0,0.0
21428,0.0,0.0
18349,0.0,0.0
11207,0.0,0.0
11088,0.0,0.0
3030,1.0,0.0
39670,0.0,0.0
40353,0.0,0.0
28253,0.0,0.0
26631,0.0,0.0
28220,0.0,0.0
8463,0.0,0.0
10435,0.0,0.0
10555,0.0,0.0
35896,0.0,0.0
26224,0.0,0.0
221,0.0,0.0
38195,0.0,0.0
29877,0.0,0.0
34899,0.0,0.0
15356,0.0,0.0
34200,0.0,0.0
27029,0.0,0.0
12132,0.0,0.0
24094,0.0,0.0
36356,0.0,0.0
17631,0.0,0.0
13843,0.0,0.0
28565,0.0,0.0
37831,0.0,0.0
10714,0.0,0.0
38145,0.0,0.0
26038,0.0,0.0
14950,0.0,0.0
31575,0.0,0.0
34738,0.0,0.0
20763,0.0,0.0
39462,0.0,0.0
35113,0.0,0.0
1035,0.0,0.0
3872,0.0,0.0
37143,1.0,1.0
34328,0.0,0.0
549,0.0,0.0
25003,0.0,0.0
900,0.0,0.0
7416,0.0,0.0
14395,0.0,0.0
16935,0.0,0.0
7456,0.0,0.0
7441,0.0,0.0
23654,0.0,0.0
2670,0.0,0.0
19560,0.0,0.0
34275,0.0,0.0
22137,0.0,0.0
16959,0.0,0.0
12890,0.0,0.0
11090,0.0,0.0
31138,0.0,0.0
38519,0.0,0.0
17052,0.0,0.0
10409,1.0,0.0
9033,0.0,0.0
23759,0.0,0.0
5297,0.0,0.0
37441,0.0,0.0
30617,0.0,0.0
33722,0.0,0.0
41074,0.0,0.0
18395,0.0,0.0
4803,0.0,0.0
19717,0.0,0.0
2481,0.0,0.0
19787,0.0,0.0
20714,0.0,0.0
6654,1.0,0.0
3950,0.0,0.0
18486,0.0,0.0
35135,0.0,0.0
2908,0.0,0.0
39666,0.0,0.0
9366,0.0,0.0
32280,0.0,0.0
14055,0.0,0.0
38182,0.0,0.0
5469,0.0,0.0
33635,0.0,0.0
23125,0.0,0.0
19421,0.0,0.0
4701,0.0,0.0
34908,0.0,0.0
37260,0.0,0.0
28466,0.0,0.0
20271,0.0,0.0
40957,0.0,0.0
34327,0.0,0.0
19107,0.0,0.0
10992,0.0,0.0
28947,0.0,0.0
37090,0.0,0.0
30896,0.0,0.0
35130,0.0,0.0
37953,0.0,0.0
631,1.0,0.0
8280,0.0,0.0
23476,0.0,0.0
40725,0.0,0.0
33312,0.0,0.0
37371,0.0,0.0
34853,0.0,0.0
28745,0.0,1.0
6503,0.0,0.0
23268,0.0,0.0
24037,0.0,0.0
31033,0.0,0.0
4247,0.0,0.0
2180,0.0,0.0
36933,0.0,0.0
39199,0.0,0.0
40209,0.0,0.0
15969,0.0,0.0
14061,0.0,0.0
29860,1.0,1.0
20532,0.0,0.0
12363,0.0,0.0
16352,0.0,0.0
18919,0.0,0.0
40037,0.0,0.0
19553,0.0,1.0
2302,0.0,0.0
21991,0.0,0.0
15543,0.0,0.0
7670,0.0,0.0
19180,0.0,0.0
40276,0.0,0.0
7070,0.0,0.0
24735,0.0,0.0
7256,0.0,0.0
23165,0.0,0.0
30847,0.0,0.0
7840,0.0,0.0
26948,0.0,0.0
3603,0.0,0.0
36330,0.0,0.0
6278,0.0,0.0
5950,0.0,0.0
9247,0.0,0.0
32520,0.0,0.0
25277,0.0,0.0
37770,0.0,0.0
4782,1.0,0.0
14900,0.0,0.0
5053,0.0,0.0
35058,0.0,0.0
30912,0.0,0.0
30994,0.0,0.0
32439,0.0,0.0
8185,0.0,0.0
31160,0.0,0.0
16094,0.0,0.0
13274,0.0,0.0
15528,0.0,0.0
23630,0.0,0.0
25926,0.0,0.0
243,1.0,0.0
24282,1.0,0.0
32124,0.0,0.0
4820,0.0,0.0
28197,0.0,0.0
30979,0.0,0.0
24384,0.0,0.0
16424,0.0,0.0
6585,0.0,0.0
21669,0.0,0.0
38279,0.0,0.0
31220,1.0,0.0
10250,0.0,0.0
17349,0.0,0.0
251,0.0,0.0
32658,0.0,0.0
36637,0.0,0.0
4977,0.0,0.0
14237,0.0,0.0
26099,0.0,0.0
3577,0.0,0.0
31085,0.0,0.0
19515,0.0,0.0
6061,0.0,0.0
37017,0.0,0.0
39192,0.0,0.0
9408,0.0,0.0
4453,0.0,0.0
26267,0.0,0.0
8249,0.0,0.0
26111,0.0,0.0
24554,0.0,0.0
15654,0.0,0.0
2325,0.0,0.0
40221,0.0,0.0
11821,0.0,0.0
21978,0.0,0.0
39247,0.0,0.0
15701,0.0,0.0
16901,0.0,0.0
23810,0.0,0.0
3137,0.0,0.0
38805,0.0,1.0
2306,0.0,0.0
1352,0.0,0.0
37387,0.0,0.0
37911,0.0,0.0
408,0.0,0.0
22776,0.0,0.0
12779,0.0,0.0
32080,0.0,0.0
39776,0.0,0.0
13143,0.0,0.0
19617,0.0,0.0
4682,0.0,0.0
28924,0.0,0.0
10029,0.0,0.0
26788,0.0,0.0
10339,0.0,0.0
34887,0.0,0.0
23760,0.0,0.0
34873,0.0,0.0
17139,0.0,0.0
23750,0.0,0.0
23212,0.0,0.0
38292,0.0,0.0
40528,1.0,1.0
40603,0.0,0.0
14233,1.0,0.0
31971,0.0,0.0
16144,0.0,0.0
948,0.0,0.0
32013,1.0,0.0
7024,0.0,0.0
26385,1.0,0.0
38994,0.0,0.0
15677,0.0,0.0
18475,0.0,0.0
6541,1.0,0.0
39530,0.0,0.0
17219,1.0,1.0
11089,0.0,0.0
10109,0.0,0.0
32834,0.0,0.0
5167,1.0,0.0
25604,0.0,0.0
22643,0.0,0.0
23137,0.0,0.0
5264,0.0,0.0
24054,0.0,0.0
24362,0.0,0.0
14687,0.0,0.0
17620,0.0,0.0
10316,0.0,0.0
21382,1.0,0.0
17457,0.0,0.0
916,0.0,0.0
31013,0.0,0.0
15759,0.0,0.0
40567,0.0,0.0
34858,0.0,0.0
39907,0.0,0.0
40467,0.0,0.0
35363,0.0,0.0
37431,0.0,0.0
28642,0.0,0.0
37749,0.0,0.0
20891,0.0,0.0
3416,1.0,0.0
10534,0.0,0.0
15723,0.0,0.0
14294,0.0,0.0
38028,0.0,0.0
13576,0.0,0.0
39926,0.0,0.0
15180,0.0,0.0
5816,0.0,0.0
24097,0.0,0.0
6126,0.0,0.0
24568,0.0,0.0
6969,0.0,0.0
8225,0.0,0.0
3674,0.0,0.0
10470,0.0,0.0
9068,0.0,0.0
27996,0.0,0.0
24129,1.0,0.0
26902,0.0,0.0
10663,0.0,0.0
2028,0.0,0.0
6122,0.0,0.0
34770,0.0,0.0
23187,0.0,0.0
7413,0.0,0.0
790,0.0,0.0
23856,1.0,1.0
23946,0.0,0.0
16437,0.0,0.0
24799,0.0,0.0
15509,0.0,0.0
20631,0.0,0.0
20596,0.0,1.0
17655,0.0,0.0
36588,0.0,0.0
12401,0.0,0.0
16658,0.0,0.0
22176,0.0,0.0
39226,0.0,0.0
25797,0.0,0.0
14482,0.0,0.0
10406,0.0,0.0
9007,0.0,0.0
13961,0.0,0.0
4235,1.0,0.0
39857,0.0,0.0
2632,1.0,0.0
36939,0.0,0.0
9051,0.0,0.0
22337,0.0,0.0
12721,0.0,0.0
30899,0.0,0.0
24088,0.0,0.0
16824,0.0,0.0
25538,1.0,0.0
20235,0.0,0.0
35511,0.0,0.0
2534,0.0,0.0
27176,0.0,0.0
26696,0.0,0.0
6517,0.0,0.0
